,SK_ID_CURR,Credit Score
2868,120108,510.0
2869,120145,626.0
2870,120146,634.0
2871,120154,620.0
2872,120156,634.0
2873,120165,590.0
2874,120166,549.0
2875,120176,612.0
2876,120179,610.0
2877,120182,573.0
2878,120198,488.0
2879,120205,668.0
2880,120208,699.0
2881,120214,509.0
2882,120220,684.0
2883,120227,564.0
2884,120233,636.0
2885,120240,536.0
2886,120243,589.0
2887,120266,697.0
2888,120268,688.0
2889,120280,626.0
2890,120281,583.0
2891,120284,635.0
2892,120298,528.0
2893,120304,526.0
2894,120306,528.0
2895,120320,543.0
2896,120325,623.0
2897,120326,586.0
2898,120335,656.0
2899,120341,543.0
2900,120343,605.0
2901,120388,466.0
2902,120390,638.0
2903,120404,520.0
2904,120405,632.0
2905,120408,669.0
2906,120415,551.0
2907,120421,698.0
2908,120422,606.0
2909,120433,529.0
2910,120437,676.0
2911,120440,563.0
2912,120441,606.0
2913,120449,604.0
2914,120457,608.0
2915,120459,626.0
2916,120460,429.0
2917,120463,679.0
2918,120464,594.0
2919,120470,624.0
2920,120488,646.0
2921,120535,598.0
2922,120538,613.0
2923,120539,689.0
2924,120541,603.0
2925,120562,603.0
2926,120570,598.0
2927,120580,549.0
2928,120581,610.0
2929,120591,628.0
2930,120593,609.0
2931,120598,521.0
2932,120603,624.0
2933,120607,702.0
2934,120642,539.0
2935,120647,571.0
2936,120649,527.0
2937,120664,462.0
2938,120665,597.0
2939,120671,632.0
2940,120678,597.0
2941,120679,667.0
2942,120680,689.0
2943,120681,630.0
2944,120691,598.0
2945,120696,555.0
2946,120697,523.0
2947,120713,606.0
2948,120721,587.0
2949,120725,615.0
2950,120734,662.0
2951,120740,650.0
2952,120748,659.0
2953,120755,561.0
2954,120759,595.0
2955,120761,613.0
2956,120764,614.0
2957,120770,626.0
2958,120777,453.0
2959,120796,425.0
2960,120803,641.0
2961,120809,535.0
2962,120811,595.0
2963,120826,673.0
2964,120829,657.0
2965,120832,696.0
2966,120840,684.0
2967,120857,595.0
2968,120885,630.0
2969,120891,621.0
2970,120894,586.0
2971,120905,658.0
2972,120913,597.0
2973,120914,567.0
2974,120918,542.0
2975,120921,562.0
2976,120923,657.0
2977,120927,711.0
2978,120928,628.0
2979,120934,706.0
2980,120936,584.0
2981,120942,597.0
2982,120946,538.0
2983,120947,554.0
2984,120953,627.0
2985,120955,651.0
2986,120956,596.0
2987,120977,553.0
2988,120980,631.0
2989,120981,547.0
2990,120982,521.0
2991,120991,587.0
2992,121011,630.0
2993,121013,560.0
2994,121018,609.0
2995,121020,609.0
2996,121037,482.0
2997,121038,556.0
2998,121039,586.0
2999,121045,628.0
3000,121046,540.0
3001,121059,598.0
3002,121066,624.0
3003,121078,714.0
3004,121080,712.0
3005,121081,585.0
3006,121086,629.0
3007,121099,566.0
3008,121100,637.0
3009,121107,618.0
3010,121108,554.0
3011,121111,593.0
3012,121130,582.0
3013,121131,667.0
3014,121135,628.0
3015,121152,575.0
3016,121156,569.0
3017,121160,550.0
3018,121162,658.0
3019,121175,569.0
3020,121181,574.0
3021,121186,557.0
3022,121197,488.0
3023,121201,598.0
3024,121208,505.0
3025,121215,607.0
3026,121220,673.0
3027,121225,652.0
3028,121227,541.0
3029,121228,651.0
3030,121243,638.0
3031,121258,668.0
3032,121259,606.0
3033,121265,579.0
3034,121279,489.0
3035,121280,624.0
3036,121281,617.0
3037,121283,612.0
3038,121288,623.0
3039,121296,617.0
3040,121300,645.0
3041,121308,629.0
3042,121321,626.0
3043,121323,585.0
3044,121332,536.0
3045,121334,618.0
3046,121348,566.0
3047,121350,539.0
3048,121351,634.0
3049,121363,553.0
3050,121379,626.0
3051,121380,658.0
3052,121383,612.0
3053,121387,632.0
3054,121414,579.0
3055,121416,597.0
3056,121422,664.0
3057,121423,549.0
3058,121427,674.0
3059,121431,563.0
3060,121438,587.0
3061,121460,601.0
3062,121479,589.0
3063,121482,603.0
3064,121483,717.0
3065,121488,662.0
3066,121489,645.0
3067,121492,654.0
3068,121502,505.0
3069,121503,498.0
3070,121513,526.0
3071,121544,594.0
3072,121545,460.0
3073,121546,617.0
3074,121552,733.0
3075,121553,618.0
3076,121556,601.0
3077,121557,556.0
3078,121583,630.0
3079,121588,495.0
3080,121596,620.0
3081,121597,609.0
3082,121612,577.0
3083,121618,572.0
3084,121619,566.0
3085,121621,549.0
3086,121622,525.0
3087,121626,599.0
3088,121628,553.0
3089,121630,671.0
3090,121631,551.0
3091,121632,595.0
3092,121641,594.0
3093,121695,496.0
3094,121733,664.0
3095,121754,620.0
3096,121762,672.0
3097,121765,586.0
3098,121766,579.0
3099,121771,539.0
3100,121772,729.0
3101,121778,650.0
3102,121791,520.0
3103,121792,549.0
3104,121822,631.0
3105,121825,586.0
3106,121832,515.0
3107,121841,655.0
3108,121846,598.0
3109,121850,576.0
3110,121851,597.0
3111,121853,663.0
3112,121857,575.0
3113,121862,690.0
3114,121863,508.0
3115,121875,539.0
3116,121881,542.0
3117,121896,703.0
3118,121901,586.0
3119,121908,598.0
3120,121909,663.0
3121,121916,669.0
3122,121919,585.0
3123,121921,665.0
3124,121933,737.0
3125,121947,595.0
3126,121948,583.0
3127,121963,512.0
3128,121968,537.0
3129,121970,577.0
3130,121978,608.0
3131,121991,648.0
3132,121996,624.0
3133,121997,653.0
3134,122000,635.0
3135,122015,530.0
3136,122017,712.0
3137,122027,601.0
3138,122044,546.0
3139,122047,592.0
3140,122055,658.0
3141,122065,591.0
3142,122069,597.0
3143,122074,607.0
3144,122086,644.0
3145,122089,670.0
3146,122099,557.0
3147,122102,564.0
3148,122118,673.0
3149,122124,533.0
3150,122125,561.0
3151,122129,543.0
3152,122133,633.0
3153,122135,632.0
3154,122136,615.0
3155,122142,539.0
3156,122154,560.0
3157,122158,669.0
3158,122160,536.0
3159,122165,511.0
3160,122166,621.0
3161,122170,577.0
3162,122175,530.0
3163,122192,616.0
3164,122207,582.0
3165,122210,655.0
3166,122215,609.0
3167,122222,646.0
3168,122234,622.0
3169,122235,505.0
3170,122236,477.0
3171,122248,731.0
3172,122256,511.0
3173,122257,541.0
3174,122258,545.0
3175,122259,559.0
3176,122260,639.0
3177,122264,584.0
3178,122266,657.0
3179,122268,560.0
3180,122271,613.0
3181,122283,508.0
3182,122286,552.0
3183,122288,618.0
3184,122301,563.0
3185,122313,563.0
3186,122322,611.0
3187,122323,559.0
3188,122324,610.0
3189,122336,618.0
3190,122338,613.0
3191,122349,567.0
3192,122351,612.0
3193,122354,608.0
3194,122358,644.0
3195,122376,580.0
3196,122378,561.0
3197,122387,573.0
3198,122392,675.0
3199,122405,666.0
3200,122409,644.0
3201,122411,653.0
3202,122415,614.0
3203,122416,615.0
3204,122425,660.0
3205,122452,582.0
3206,122453,680.0
3207,122456,652.0
3208,122458,681.0
3209,122465,534.0
3210,122468,578.0
3211,122477,507.0
3212,122483,574.0
3213,122517,637.0
3214,122521,742.0
3215,122537,588.0
3216,122538,575.0
3217,122552,657.0
3218,122557,615.0
3219,122561,607.0
3220,122568,652.0
3221,122573,553.0
3222,122583,637.0
3223,122590,618.0
3224,122609,574.0
3225,122617,531.0
3226,122621,615.0
3227,122635,662.0
3228,122638,607.0
3229,122639,576.0
3230,122644,567.0
3231,122675,500.0
3232,122699,637.0
3233,122703,613.0
3234,122706,593.0
3235,122712,613.0
3236,122730,575.0
3237,122731,515.0
3238,122736,628.0
3239,122741,601.0
3240,122745,552.0
3241,122751,701.0
3242,122768,602.0
3243,122785,640.0
3244,122797,635.0
3245,122812,672.0
3246,122816,497.0
3247,122817,561.0
3248,122826,614.0
3249,122838,575.0
3250,122845,554.0
3251,122848,638.0
3252,122850,542.0
3253,122856,595.0
3254,122862,601.0
3255,122869,596.0
3256,122871,588.0
3257,122874,677.0
3258,122875,633.0
3259,122885,584.0
3260,122901,607.0
3261,122902,561.0
3262,122903,691.0
3263,122904,573.0
3264,122910,601.0
3265,122921,550.0
3266,122925,562.0
3267,122964,560.0
3268,122975,558.0
3269,122977,548.0
3270,122984,654.0
3271,122999,549.0
3272,123004,727.0
3273,123009,643.0
3274,123012,555.0
3275,123018,499.0
3276,123025,569.0
3277,123037,598.0
3278,123038,608.0
3279,123039,560.0
3280,123045,574.0
3281,123046,497.0
3282,123051,591.0
3283,123052,620.0
3284,123056,643.0
3285,123061,644.0
3286,123072,605.0
3287,123074,630.0
3288,123086,630.0
3289,123087,557.0
3290,123091,665.0
3291,123094,581.0
3292,123105,634.0
3293,123110,667.0
3294,123113,609.0
3295,123114,646.0
3296,123124,561.0
3297,123131,531.0
3298,123136,708.0
3299,123146,623.0
3300,123147,639.0
3301,123155,525.0
3302,123163,605.0
3303,123182,576.0
3304,123196,589.0
3305,123200,500.0
3306,123204,557.0
3307,123207,498.0
3308,123210,567.0
3309,123215,581.0
3310,123227,499.0
3311,123234,569.0
3312,123239,645.0
3313,123249,657.0
3314,123252,645.0
3315,123255,539.0
3316,123257,639.0
3317,123260,483.0
3318,123263,625.0
3319,123274,591.0
3320,123275,633.0
3321,123276,481.0
3322,123292,551.0
3323,123308,488.0
3324,123316,641.0
3325,123328,525.0
3326,123330,620.0
3327,123331,674.0
3328,123334,622.0
3329,123343,481.0
3330,123344,642.0
3331,123345,566.0
3332,123352,537.0
3333,123356,509.0
3334,123365,556.0
3335,123368,566.0
3336,123376,495.0
3337,123381,561.0
3338,123384,587.0
3339,123389,525.0
3340,123401,692.0
3341,123419,527.0
3342,123433,620.0
3343,123438,743.0
3344,123441,604.0
3345,123456,639.0
3346,123457,621.0
3347,123476,575.0
3348,123477,614.0
3349,123489,596.0
3350,123490,605.0
3351,123496,665.0
3352,123502,613.0
3353,123503,629.0
3354,123513,681.0
3355,123515,539.0
3356,123530,551.0
3357,123532,549.0
3358,123537,541.0
3359,123539,647.0
3360,123540,601.0
3361,123546,564.0
3362,123547,675.0
3363,123554,635.0
3364,123572,612.0
3365,123574,678.0
3366,123575,686.0
3367,123576,593.0
3368,123584,469.0
3369,123586,621.0
3370,123591,624.0
3371,123606,634.0
3372,123607,586.0
3373,123615,570.0
3374,123616,667.0
3375,123619,656.0
3376,123621,680.0
3377,123622,574.0
3378,123633,500.0
3379,123635,618.0
3380,123658,638.0
3381,123659,513.0
3382,123663,593.0
3383,123666,665.0
3384,123670,532.0
3385,123678,567.0
3386,123688,630.0
3387,123707,509.0
3388,123709,529.0
3389,123720,580.0
3390,123741,581.0
3391,123751,600.0
3392,123759,611.0
3393,123765,696.0
3394,123766,585.0
3395,123793,702.0
3396,123794,585.0
3397,123809,585.0
3398,123837,603.0
3399,123839,547.0
3400,123843,651.0
3401,123851,528.0
3402,123854,607.0
3403,123860,578.0
3404,123863,627.0
3405,123879,615.0
3406,123888,601.0
3407,123891,659.0
3408,123912,618.0
3409,123942,556.0
3410,123952,703.0
3411,123953,653.0
3412,123958,582.0
3413,123966,488.0
3414,123977,469.0
3415,123981,644.0
3416,124000,546.0
3417,124023,529.0
3418,124026,518.0
3419,124027,617.0
3420,124033,570.0
3421,124053,543.0
3422,124057,634.0
3423,124065,654.0
3424,124074,619.0
3425,124079,618.0
3426,124095,619.0
3427,124110,624.0
3428,124138,523.0
3429,124167,714.0
3430,124168,616.0
3431,124175,571.0
3432,124176,616.0
3433,124181,539.0
3434,124195,644.0
3435,124197,471.0
3436,124206,526.0
3437,124225,562.0
3438,124230,597.0
3439,124231,577.0
3440,124253,628.0
3441,124257,551.0
3442,124263,613.0
3443,124277,567.0
3444,124285,520.0
3445,124289,592.0
3446,124299,682.0
3447,124303,598.0
3448,124309,672.0
3449,124316,614.0
3450,124319,579.0
3451,124335,611.0
3452,124347,676.0
3453,124359,616.0
3454,124362,613.0
3455,124363,614.0
3456,124389,571.0
3457,124390,545.0
3458,124393,657.0
3459,124401,646.0
3460,124406,542.0
3461,124407,593.0
3462,124416,685.0
3463,124423,545.0
3464,124429,639.0
3465,124431,638.0
3466,124439,519.0
3467,124441,567.0
3468,124451,626.0
3469,124454,572.0
3470,124463,602.0
3471,124492,598.0
3472,124493,633.0
3473,124503,600.0
3474,124506,574.0
3475,124514,585.0
3476,124516,535.0
3477,124519,560.0
3478,124520,697.0
3479,124539,607.0
3480,124545,658.0
3481,124546,553.0
3482,124552,587.0
3483,124553,600.0
3484,124555,489.0
3485,124575,524.0
3486,124586,617.0
3487,124587,539.0
3488,124591,659.0
3489,124595,602.0
3490,124597,598.0
3491,124625,588.0
3492,124628,611.0
3493,124647,651.0
3494,124648,589.0
3495,124654,737.0
3496,124655,574.0
3497,124656,596.0
3498,124658,694.0
3499,124674,687.0
3500,124675,588.0
3501,124686,577.0
3502,124696,638.0
3503,124698,545.0
3504,124702,539.0
3505,124704,619.0
3506,124705,587.0
3507,124719,579.0
3508,124732,539.0
3509,124734,579.0
3510,124737,601.0
3511,124742,701.0
3512,124793,520.0
3513,124816,652.0
3514,124820,523.0
3515,124823,631.0
3516,124826,684.0
3517,124829,609.0
3518,124844,572.0
3519,124850,567.0
3520,124866,564.0
3521,124868,497.0
3522,124874,606.0
3523,124875,576.0
3524,124876,602.0
3525,124887,584.0
3526,124893,642.0
3527,124901,509.0
3528,124905,663.0
3529,124906,499.0
3530,124931,577.0
3531,124938,600.0
3532,124940,704.0
3533,124947,617.0
3534,124948,551.0
3535,124949,555.0
3536,124971,605.0
3537,124974,606.0
3538,124976,611.0
3539,125004,635.0
3540,125025,737.0
3541,125029,644.0
3542,125031,528.0
3543,125037,683.0
3544,125046,500.0
3545,125052,494.0
3546,125053,570.0
3547,125090,529.0
3548,125093,538.0
3549,125100,554.0
3550,125101,546.0
3551,125104,587.0
3552,125111,593.0
3553,125133,579.0
3554,125144,638.0
3555,125145,673.0
3556,125149,566.0
3557,125157,629.0
3558,125158,612.0
3559,125164,605.0
3560,125167,545.0
3561,125170,649.0
3562,125177,476.0
3563,125185,645.0
3564,125190,578.0
3565,125196,622.0
3566,125200,634.0
3567,125203,609.0
3568,125215,602.0
3569,125221,535.0
3570,125224,527.0
3571,125227,593.0
3572,125252,562.0
3573,125256,578.0
3574,125264,513.0
3575,125266,580.0
3576,125267,572.0
3577,125268,698.0
3578,125270,569.0
3579,125271,626.0
3580,125276,605.0
3581,125290,549.0
3582,125300,519.0
3583,125311,569.0
3584,125327,556.0
3585,125338,554.0
3586,125359,555.0
3587,125360,517.0
3588,125366,550.0
3589,125373,606.0
3590,125376,597.0
3591,125384,545.0
3592,125387,659.0
3593,125388,586.0
3594,125393,620.0
3595,125394,669.0
3596,125396,527.0
3597,125397,462.0
3598,125408,576.0
3599,125409,654.0
3600,125414,574.0
3601,125423,633.0
3602,125425,587.0
3603,125436,656.0
3604,125450,633.0
3605,125465,506.0
3606,125471,644.0
3607,125488,546.0
3608,125496,570.0
3609,125500,685.0
3610,125505,520.0
3611,125507,567.0
3612,125519,581.0
3613,125521,573.0
3614,125524,553.0
3615,125531,652.0
3616,125542,623.0
3617,125552,522.0
3618,125560,609.0
3619,125573,553.0
3620,125574,602.0
3621,125576,597.0
3622,125592,637.0
3623,125604,617.0
3624,125622,551.0
3625,125628,521.0
3626,125649,526.0
3627,125668,653.0
3628,125695,613.0
3629,125698,568.0
3630,125701,583.0
3631,125705,619.0
3632,125709,600.0
3633,125713,541.0
3634,125720,574.0
3635,125727,640.0
3636,125747,549.0
3637,125752,587.0
3638,125758,583.0
3639,125772,614.0
3640,125779,695.0
3641,125798,549.0
3642,125804,632.0
3643,125814,580.0
3644,125817,638.0
3645,125835,560.0
3646,125838,592.0
3647,125842,676.0
3648,125852,691.0
3649,125878,632.0
3650,125886,623.0
3651,125896,607.0
3652,125924,615.0
3653,125930,573.0
3654,125939,606.0
3655,125957,590.0
3656,125961,551.0
3657,125972,683.0
3658,125973,625.0
3659,125975,576.0
3660,125983,587.0
3661,125984,686.0
3662,125990,584.0
3663,126016,559.0
3664,126022,574.0
3665,126028,661.0
3666,126047,681.0
3667,126048,680.0
3668,126067,629.0
3669,126068,588.0
3670,126069,598.0
3671,126088,663.0
3672,126121,597.0
3673,126123,525.0
3674,126125,520.0
3675,126136,585.0
3676,126159,576.0
3677,126162,591.0
3678,126165,534.0
3679,126172,609.0
3680,126175,605.0
3681,126178,546.0
3682,126184,596.0
3683,126198,715.0
3684,126202,698.0
3685,126203,516.0
3686,126205,572.0
3687,126214,558.0
3688,126231,661.0
3689,126238,588.0
3690,126242,571.0
3691,126252,575.0
3692,126263,488.0
3693,126265,651.0
3694,126267,685.0
3695,126274,602.0
3696,126299,592.0
3697,126307,644.0
3698,126310,656.0
3699,126329,511.0
3700,126331,584.0
3701,126340,558.0
3702,126341,600.0
3703,126348,631.0
3704,126349,547.0
3705,126351,571.0
3706,126354,538.0
3707,126366,598.0
3708,126370,551.0
3709,126398,550.0
3710,126407,557.0
3711,126409,691.0
3712,126431,585.0
3713,126438,626.0
3714,126448,527.0
3715,126462,574.0
3716,126464,623.0
3717,126468,586.0
3718,126472,554.0
3719,126473,596.0
3720,126479,612.0
3721,126484,626.0
3722,126486,534.0
3723,126488,576.0
3724,126490,598.0
3725,126494,588.0
3726,126506,617.0
3727,126510,604.0
3728,126513,618.0
3729,126526,763.0
3730,126533,588.0
3731,126538,560.0
3732,126549,583.0
3733,126553,527.0
3734,126554,566.0
3735,126555,628.0
3736,126579,623.0
3737,126584,616.0
3738,126594,652.0
3739,126595,669.0
3740,126596,672.0
3741,126602,530.0
3742,126611,508.0
3743,126614,564.0
3744,126636,574.0
3745,126638,605.0
3746,126651,626.0
3747,126658,635.0
3748,126674,558.0
3749,126685,551.0
3750,126688,625.0
3751,126689,602.0
3752,126707,724.0
3753,126715,614.0
3754,126716,481.0
3755,126721,616.0
3756,126722,596.0
3757,126732,572.0
3758,126738,635.0
3759,126743,555.0
3760,126744,578.0
3761,126752,574.0
3762,126759,565.0
3763,126763,603.0
3764,126775,600.0
3765,126778,591.0
3766,126784,609.0
3767,126791,541.0
3768,126792,616.0
3769,126804,691.0
3770,126816,603.0
3771,126817,605.0
3772,126822,530.0
3773,126832,626.0
3774,126842,550.0
3775,126849,511.0
3776,126850,633.0
3777,126861,510.0
3778,126871,577.0
3779,126872,655.0
3780,126880,598.0
3781,126888,611.0
3782,126896,578.0
3783,126913,655.0
3784,126918,614.0
3785,126954,618.0
3786,126961,637.0
3787,126963,531.0
3788,126965,631.0
3789,126968,629.0
3790,126971,549.0
3791,126981,554.0
3792,126984,589.0
3793,126985,553.0
3794,126995,563.0
3795,126999,591.0
3796,127007,609.0
3797,127015,620.0
3798,127038,593.0
3799,127054,598.0
3800,127057,613.0
3801,127062,662.0
3802,127083,539.0
3803,127098,537.0
3804,127102,617.0
3805,127110,575.0
3806,127111,564.0
3807,127116,603.0
3808,127126,585.0
3809,127135,529.0
3810,127137,566.0
3811,127142,598.0
3812,127151,674.0
3813,127155,632.0
3814,127156,701.0
3815,127160,637.0
3816,127169,597.0
3817,127174,572.0
3818,127175,540.0
3819,127177,626.0
3820,127192,573.0
3821,127193,616.0
3822,127196,602.0
3823,127197,529.0
3824,127204,587.0
3825,127207,561.0
3826,127215,578.0
3827,127226,593.0
3828,127230,620.0
3829,127244,606.0
3830,127247,592.0
3831,127249,632.0
3832,127259,617.0
3833,127299,583.0
3834,127304,571.0
3835,127308,609.0
3836,127309,616.0
3837,127313,610.0
3838,127316,548.0
3839,127317,634.0
3840,127318,539.0
3841,127333,559.0
3842,127334,593.0
3843,127336,637.0
3844,127346,631.0
3845,127370,660.0
3846,127375,606.0
3847,127390,676.0
3848,127392,571.0
3849,127398,549.0
3850,127400,625.0
3851,127402,698.0
3852,127407,537.0
3853,127412,559.0
3854,127413,623.0
3855,127415,608.0
3856,127418,654.0
3857,127425,611.0
3858,127432,571.0
3859,127436,621.0
3860,127448,599.0
3861,127449,612.0
3862,127463,676.0
3863,127464,568.0
3864,127468,588.0
3865,127481,570.0
3866,127492,695.0
3867,127495,536.0
3868,127496,641.0
3869,127501,727.0
3870,127508,668.0
3871,127531,626.0
3872,127554,640.0
3873,127562,578.0
3874,127565,489.0
3875,127567,575.0
3876,127582,539.0
3877,127593,594.0
3878,127595,565.0
3879,127614,596.0
3880,127627,617.0
3881,127630,569.0
3882,127638,600.0
3883,127639,574.0
3884,127641,570.0
3885,127643,665.0
3886,127665,628.0
3887,127674,523.0
3888,127676,684.0
3889,127693,634.0
3890,127701,549.0
3891,127702,681.0
3892,127709,610.0
3893,127720,594.0
3894,127733,641.0
3895,127739,633.0
3896,127753,615.0
3897,127756,648.0
3898,127757,654.0
3899,127777,694.0
3900,127810,730.0
3901,127811,607.0
3902,127821,628.0
3903,127835,535.0
3904,127839,528.0
3905,127870,636.0
3906,127878,573.0
3907,127887,662.0
3908,127918,639.0
3909,127919,536.0
3910,127920,565.0
3911,127932,547.0
3912,127933,628.0
3913,127953,575.0
3914,127955,580.0
3915,127957,582.0
3916,127961,593.0
3917,127967,691.0
3918,127970,649.0
3919,127975,613.0
3920,127985,577.0
3921,127991,465.0
3922,127997,534.0
3923,127999,524.0
3924,128004,593.0
3925,128005,574.0
3926,128015,653.0
3927,128018,498.0
3928,128044,610.0
3929,128046,536.0
3930,128047,542.0
3931,128048,621.0
3932,128054,500.0
3933,128066,572.0
3934,128070,516.0
3935,128071,621.0
3936,128094,641.0
3937,128095,504.0
3938,128099,619.0
3939,128116,448.0
3940,128130,564.0
3941,128132,567.0
3942,128133,726.0
3943,128140,493.0
3944,128154,640.0
3945,128156,597.0
3946,128160,573.0
3947,128165,602.0
3948,128166,567.0
3949,128169,616.0
3950,128171,631.0
3951,128177,544.0
3952,128178,523.0
3953,128182,480.0
3954,128191,628.0
3955,128199,561.0
3956,128213,530.0
3957,128214,547.0
3958,128216,593.0
3959,128217,665.0
3960,128226,587.0
3961,128229,644.0
3962,128232,696.0
3963,128246,524.0
3964,128273,612.0
3965,128274,552.0
3966,128283,492.0
3967,128284,568.0
3968,128294,676.0
3969,128295,625.0
3970,128297,604.0
3971,128300,548.0
3972,128314,602.0
3973,128317,603.0
3974,128339,587.0
3975,128340,518.0
3976,128342,726.0
3977,128343,598.0
3978,128364,643.0
3979,128368,658.0
3980,128377,593.0
3981,128380,525.0
3982,128383,629.0
3983,128407,655.0
3984,128409,547.0
3985,128423,570.0
3986,128428,568.0
3987,128433,621.0
3988,128438,582.0
3989,128439,663.0
3990,128446,712.0
3991,128447,523.0
3992,128450,633.0
3993,128455,590.0
3994,128457,629.0
3995,128464,600.0
3996,128465,636.0
3997,128471,562.0
3998,128474,602.0
3999,128483,591.0
4000,128514,581.0
4001,128516,577.0
4002,128519,560.0
4003,128528,606.0
4004,128529,600.0
4005,128536,585.0
4006,128541,581.0
4007,128542,560.0
4008,128545,509.0
4009,128557,601.0
4010,128560,664.0
4011,128568,565.0
4012,128571,463.0
4013,128578,571.0
4014,128582,641.0
4015,128588,577.0
4016,128597,670.0
4017,128610,687.0
4018,128619,657.0
4019,128630,548.0
4020,128680,621.0
4021,128684,593.0
4022,128687,542.0
4023,128699,637.0
4024,128702,637.0
4025,128704,603.0
4026,128710,720.0
4027,128720,621.0
4028,128724,582.0
4029,128727,628.0
4030,128744,615.0
4031,128745,651.0
4032,128760,639.0
4033,128766,706.0
4034,128770,608.0
4035,128782,604.0
4036,128822,476.0
4037,128830,672.0
4038,128836,612.0
4039,128845,593.0
4040,128858,634.0
4041,128859,572.0
4042,128860,580.0
4043,128874,648.0
4044,128880,625.0
4045,128882,553.0
4046,128883,583.0
4047,128884,514.0
4048,128892,591.0
4049,128905,610.0
4050,128910,641.0
4051,128912,557.0
4052,128915,593.0
4053,128917,584.0
4054,128937,543.0
4055,128942,541.0
4056,128945,554.0
4057,128957,637.0
4058,128962,673.0
4059,128970,477.0
4060,128985,608.0
4061,128986,609.0
4062,128992,658.0
4063,128994,533.0
4064,129003,607.0
4065,129005,644.0
4066,129010,508.0
4067,129024,577.0
4068,129038,577.0
4069,129042,552.0
4070,129049,577.0
4071,129062,599.0
4072,129067,610.0
4073,129070,615.0
4074,129073,466.0
4075,129074,672.0
4076,129088,613.0
4077,129090,597.0
4078,129101,640.0
4079,129102,723.0
4080,129106,661.0
4081,129108,631.0
4082,129120,607.0
4083,129122,657.0
4084,129123,762.0
4085,129135,599.0
4086,129141,624.0
4087,129152,597.0
4088,129160,580.0
4089,129168,626.0
4090,129174,691.0
4091,129178,506.0
4092,129183,637.0
4093,129187,519.0
4094,129197,557.0
4095,129200,548.0
4096,129205,569.0
4097,129222,625.0
4098,129230,540.0
4099,129235,560.0
4100,129251,572.0
4101,129274,598.0
4102,129282,673.0
4103,129284,659.0
4104,129298,561.0
4105,129299,616.0
4106,129311,637.0
4107,129312,545.0
4108,129313,525.0
4109,129314,566.0
4110,129321,691.0
4111,129329,562.0
4112,129330,630.0
4113,129332,548.0
4114,129338,639.0
4115,129345,554.0
4116,129349,616.0
4117,129353,593.0
4118,129357,460.0
4119,129358,736.0
4120,129365,607.0
4121,129376,601.0
4122,129380,573.0
4123,129382,587.0
4124,129402,621.0
4125,129403,586.0
4126,129412,561.0
4127,129441,629.0
4128,129442,584.0
4129,129448,645.0
4130,129466,490.0
4131,129475,671.0
4132,129483,645.0
4133,129484,621.0
4134,129499,580.0
4135,129501,553.0
4136,129508,599.0
4137,129510,575.0
4138,129526,645.0
4139,129527,572.0
4140,129533,588.0
4141,129535,631.0
4142,129536,672.0
4143,129545,652.0
4144,129553,602.0
4145,129557,607.0
4146,129560,580.0
4147,129576,610.0
4148,129580,565.0
4149,129585,664.0
4150,129587,471.0
4151,129597,571.0
4152,129611,634.0
4153,129619,625.0
4154,129622,662.0
4155,129631,593.0
4156,129632,698.0
4157,129640,599.0
4158,129647,552.0
4159,129658,556.0
4160,129676,569.0
4161,129683,594.0
4162,129685,556.0
4163,129701,660.0
4164,129706,710.0
4165,129707,600.0
4166,129720,633.0
4167,129727,611.0
4168,129728,582.0
4169,129768,512.0
4170,129775,656.0
4171,129790,553.0
4172,129804,643.0
4173,129805,641.0
4174,129813,509.0
4175,129816,631.0
4176,129823,635.0
4177,129826,674.0
4178,129831,569.0
4179,129833,531.0
4180,129851,650.0
4181,129857,668.0
4182,129860,595.0
4183,129914,653.0
4184,129926,524.0
4185,129933,625.0
4186,129939,658.0
4187,129949,585.0
4188,129959,634.0
4189,129962,688.0
4190,129963,589.0
4191,129964,608.0
4192,129977,589.0
4193,129985,572.0
4194,129987,579.0
4195,129992,610.0
4196,130002,609.0
4197,130016,610.0
4198,130045,558.0
4199,130048,628.0
4200,130051,599.0
4201,130053,609.0
4202,130056,570.0
4203,130061,649.0
4204,130062,583.0
4205,130065,583.0
4206,130066,535.0
4207,130070,633.0
4208,130079,672.0
4209,130080,749.0
4210,130098,630.0
4211,130109,690.0
4212,130110,510.0
4213,130116,504.0
4214,130125,720.0
4215,130134,623.0
4216,130137,581.0
4217,130138,574.0
4218,130146,607.0
4219,130148,558.0
4220,130154,583.0
4221,130156,652.0
4222,130158,637.0
4223,130159,576.0
4224,130177,557.0
4225,130186,644.0
4226,130204,566.0
4227,130205,582.0
4228,130206,581.0
4229,130211,501.0
4230,130217,561.0
4231,130218,592.0
4232,130235,690.0
4233,130236,718.0
4234,130239,496.0
4235,130256,659.0
4236,130260,559.0
4237,130261,663.0
4238,130262,480.0
4239,130263,652.0
4240,130264,557.0
4241,130266,666.0
4242,130277,705.0
4243,130278,590.0
4244,130281,632.0
4245,130297,576.0
4246,130302,680.0
4247,130320,540.0
4248,130325,596.0
4249,130329,515.0
4250,130338,660.0
4251,130339,531.0
4252,130340,611.0
4253,130344,633.0
4254,130347,578.0
4255,130353,655.0
4256,130358,565.0
4257,130366,565.0
4258,130371,607.0
4259,130374,620.0
4260,130389,600.0
4261,130390,618.0
4262,130404,515.0
4263,130426,568.0
4264,130440,585.0
4265,130449,720.0
